Unnamed: 0,Clothing ID,Age,Title,Review Text_x,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Sentiment,Review Text_y,Original Rating,Predicted Sentiment,Predicted Sentiment Label
2114,1092,38,Runs small in bust,I wanted dress bad trip hawaii sized saw side zip im little larger top bottom whoa even sizing think would needed size like x get work dress adorable smaller bust work sad wouldnt work,3,0,29,General Petite,Dresses,Dresses,0,I wanted dress bad trip hawaii sized saw side zip im little larger top bottom whoa even sizing think would needed size like x get work dress adorable smaller bust work sad wouldnt work,3,-1,Negative
2115,912,68,"Great style, not so great workmanship",This vest soft flattering versatile pocket sewn incorrectly broken seam bottom used thing would fall im keeping pay seamstress fix price id expect better quality recommended conditionally,4,1,8,General,Tops,Fine gauge,1,This vest soft flattering versatile pocket sewn incorrectly broken seam bottom used thing would fall im keeping pay seamstress fix price id expect better quality recommended conditionally,4,1,Positive
2116,1092,41,That unique retailer dress,This dress gorgeous one retailer dress find worth price unique beautiful found fit tt although zipper take good tug get fabric seam fit perfectly bigger chest would foresee dress snug however c fit right wore backyard wedding flat sandal simple gold hoop love idea styling jacket wedge bo,5,1,5,General Petite,Dresses,Dresses,1,This dress gorgeous one retailer dress find worth price unique beautiful found fit tt although zipper take good tug get fabric seam fit perfectly bigger chest would foresee dress snug however c fit right wore backyard wedding flat sandal simple gold hoop love idea styling jacket wedge bo,5,1,Positive
2117,1092,34,Size up!,I normally size p thing retailer read review opted go petite maxi size went p even bust trouble zipping fit beautifully band tad loose tighter wouldnt fit bust dress hang beautifully incredibly flattering especially u athletic build,5,1,1,General Petite,Dresses,Dresses,1,I normally size p thing retailer read review opted go petite maxi size went p even bust trouble zipping fit beautifully band tad loose tighter wouldnt fit bust dress hang beautifully incredibly flattering especially u athletic build,5,1,Positive
2118,1072,65,,Ive received many complement wear tunic comfortable fit great fabric light feel good skin far favorite purchase retailer wear time legging love love love tunicdress,5,1,1,General Petite,Dresses,Dresses,1,Ive received many complement wear tunic comfortable fit great fabric light feel good skin far favorite purchase retailer wear time legging love love love tunicdress,5,1,Positive
2119,862,84,Wanted to love,I wanted love top color wonderful pink material silky soft huge though dd bought usual small going exchange x hoping fit,3,1,1,General,Tops,Knits,0,I wanted love top color wonderful pink material silky soft huge though dd bought usual small going exchange x hoping fit,3,1,Positive
2120,850,44,"Love, love, love",I tried top store didnt want buy full price even though made heart skip beat adorable even cuter saw finally went sale got additional immediately ordered flowy comfortable fun wore today layered black turtleneck long black vest,5,1,0,General Petite,Tops,Blouses,1,I tried top store didnt want buy full price even though made heart skip beat adorable even cuter saw finally went sale got additional immediately ordered flowy comfortable fun wore today layered black turtleneck long black vest,5,1,Positive
2121,850,60,"Lovely, but it is tight in the chest.",I agree another reviewer run slightly small im athletic pear narrow shoulder c usually top retailer since top look little short model sized since id rather flowy little longer im glad hit low hip smaller itd tight chest since doesnt stretch need space arm move could id actually si,4,1,3,General Petite,Tops,Blouses,1,I agree another reviewer run slightly small im athletic pear narrow shoulder c usually top retailer since top look little short model sized since id rather flowy little longer im glad hit low hip smaller itd tight chest since doesnt stretch need space arm move could id actually si,4,1,Positive
2122,912,39,,I ordered grayplum colorway im disappointed large percent acrylic fabrication vest soft warm unfinished raw seam add visual interest im tempted remove care tag wear inside different look worried excess pilling issue update review quality deteriorates beyond simple lint shave,4,1,0,General,Tops,Fine gauge,1,I ordered grayplum colorway im disappointed large percent acrylic fabrication vest soft warm unfinished raw seam add visual interest im tempted remove care tag wear inside different look worried excess pilling issue update review quality deteriorates beyond simple lint shave,4,1,Positive
2123,1072,39,Another tiny success,Tiny expert making busy bohemian shirtdress look casual retain feminine drape skim trouble spot without adding bulk fourth dress label disappoint frame style chose tt slender petite build may want size reference dd,5,1,94,General Petite,Dresses,Dresses,1,Tiny expert making busy bohemian shirtdress look casual retain feminine drape skim trouble spot without adding bulk fourth dress label disappoint frame style chose tt slender petite build may want size reference dd,5,1,Positive
2124,1092,39,Bummed out,Embroidered tulip look like plucked comparing dress product photo took chance way came disappointed couldnt zip bodice hate side zip pair cheap zipper delicate material recipe disaster top back heavy though lost weight went cup size back wide p reference im,3,0,2,General Petite,Dresses,Dresses,0,Embroidered tulip look like plucked comparing dress product photo took chance way came disappointed couldnt zip bodice hate side zip pair cheap zipper delicate material recipe disaster top back heavy though lost weight went cup size back wide p reference im,3,1,Positive
2125,850,27,Love it,Love super cute wear work blazer night im got size small little shorter front seems style fit great,5,1,0,General Petite,Tops,Blouses,1,Love super cute wear work blazer night im got size small little shorter front seems style fit great,5,1,Positive
2126,872,56,Not kind to curves,Wanted love top could imagine lot outfit wide shoulder made armsshoulders look big ruching extra flap landed odd place accentuating belly arrive wrinkled although previous reviewer said found wrinkle free garment maybe made look worse overall felt made look lb heavier back go lb dddd size large correct size,2,0,7,General Petite,Tops,Knits,-1,Wanted love top could imagine lot outfit wide shoulder made armsshoulders look big ruching extra flap landed odd place accentuating belly arrive wrinkled although previous reviewer said found wrinkle free garment maybe made look worse overall felt made look lb heavier back go lb dddd size large correct size,2,1,Positive
